id,title,view,label
281,"['oximeter', 'ukur', 'saturasi', 'oksigen', 'pasien', 'covid']",997,populer
282,"['polres', 'malang', 'libat', 'rawan', 'milenial', 'tangan', 'covid']",13047,populer
283,"['jausan', 'malang', 'bagi', 'makan', 'tugas', 'makam', 'covid']",8273,populer
284,"['kuat', 'sinergi', 'imtgt', 'tanggulang', 'dampak', 'pandemi', 'covid']",12664,populer
285,"['rampok', 'ambulans', 'psc', 'pasien', 'covid', 'laku', 'dor']",12394,populer
286,"['papar', 'covid', 'jadwal', 'xiumin', 'exo', 'batal']",1467,populer
287,"['pandemi', 'covid', 'fifgroup', 'salur', 'paket', 'sembako', 'nila', 'rp', 'miliar']",10473,populer
288,"['gaduh', 'sumbang', 'covid', 'rp', 'mabes', 'polri', 'periksa', 'kapolda', 'sumsel']",10131,populer
289,"['hewan', 'pelihara', 'tular', 'covid', 'jubir', 'satgas']",4740,populer
290,"['oknum', 'nakes', 'jual', 'mahal', 'obat', 'pasien', 'covid', 'tinggal']",12141,populer
291,"['sembuh', 'covid', 'orang', 'bagi', 'nasal', 'oksigen', 'gratis']",8164,populer
292,"['menko', 'airlangga', 'formula', 'kunci', 'atas', 'lonjak', 'covid']",13779,populer
293,"['malang', 'optimal', 'tangan', 'covid', 'wali', 'kota', 'data']",7019,populer
294,"['tips', 'jaga', 'kondisi', 'tubuh', 'vaksin', 'covid', 'check']",14821,populer
295,"['sinovac', 'siap', 'vaksin', 'tangkal', 'covid', 'varian', 'delta']",14406,populer
296,"['panglima', 'tni', 'puji', 'mampu', 'tim', 'tracer', 'covid', 'kabupaten', 'malang']",11368,populer
297,"['tangan', 'pasien', 'covid', 'camat', 'pemkab', 'malang', 'diri', 'isoter']",7450,populer
298,"['sembuh', 'covid', 'minhyuk', 'btob', 'beber', 'kondisi', 'drop']",3836,populer
299,"['cepat', 'input', 'data', 'tracing', 'covid', 'kodim', 'bantu', 'laptop']",2736,populer
300,"['pantau', 'tracing', 'covid', 'panglima', 'tni', 'tinjau', 'puskesmas', 'ardirejo', 'malang']",6470,populer
301,"['tracker', 'covid', 'jelajah', 'kampung']",6859,populer
302,"['menko', 'airlangga', 'apresiasi', 'kontribusi', 'gebrak', 'covid', 'unair']",12271,populer
303,"['marak', 'isu', 'pungli', 'makam', 'covid', 'kapolres', 'malang', 'laku']",9263,populer
304,"['covid', 'dokter', 'ub', 'turun', 'gunung']",8238,populer
305,"['vitamin', 'kurang', 'risiko', 'papar', 'covid', 'jelas', 'ahli']",3650,populer
306,"['dampak', 'infeksi', 'hepatitis', 'kalah', 'bahaya', 'serang', 'covid']",5854,populer
307,"['ahlak', 'donor', 'plasma', 'konvalesen', 'covid', 'ajang', 'tipu']",14495,populer
308,"['covid', 'pmi', 'kota', 'malang', 'semprot', 'disinfektan']",11195,populer
309,"['angka', 'covid', 'pemkot', 'titik', 'safe', 'house']",2669,populer
310,"['infeksi', 'covid', 'kondisi', 'kornea', 'mata']",4513,populer
311,"['jenazah', 'covid', 'makassar', 'antre', 'makam', 'busuk']",4373,populer
312,"['kabaharkam', 'mabes', 'polri', 'puji', 'langkah', 'tangan', 'covid', 'kota', 'malang']",7745,populer
313,"['tangan', 'covid', 'pemda', 'malang', 'raya', 'serap', 'rp']",5751,populer
314,"['pemkot', 'malang', 'siap', 'isolasi', 'padu', 'covid', 'camat']",4823,populer
315,"['malaysia', 'cetak', 'rekor', 'hari', 'covid']",4035,populer
316,"['panjang', 'ppkm', 'covid']",5435,populer
317,"['angka', 'mati', 'pasien', 'covid', 'luhut', 'faktor']",2740,populer
318,"['vaksinasi', 'covid', 'anak', 'prioritas', 'pemkot', 'malang']",3185,populer
319,"['fasilitas', 'sentra', 'covid', 'jalan', 'rssa', 'malang', 'rekayasa']",10389,populer
320,"['tega', 'banget', 'rawan', 'makam', 'covid', 'aniaya', 'warga']",6028,populer
321,"['sembuh', 'covid', 'san', 'ateez', 'pusat', 'awat']",1740,populer
322,"['mati', 'covid', 'indonesia', 'tinggi', 'dunia']",3482,populer
323,"['tracing', 'testing', 'covid', 'pemkab', 'malang', 'siap', 'anggar', 'rp']",12643,populer
324,"['pemda', 'malang', 'raya', 'target', 'test', 'covid', 'warga']",12342,populer
325,"['kapolsek', 'blimbing', 'malang', 'tinggal', 'juang', 'lawan', 'covid']",897,populer
326,"['panik', 'pengantin', 'positif', 'covid', 'nekat', 'gelar', 'resepsi']",4082,populer
327,"['anak', 'vaksin', 'lindung', 'covid']",10018,populer
328,"['covid', 'gila', 'warga', 'malang', 'raya', 'kompak', 'diang']",4400,populer
329,"['derita', 'covid', 'kabupaten', 'malang', 'pilih', 'isoman']",9194,populer
330,"['terap', 'ppkm', 'kendali', 'laju', 'covid', 'jaga', 'masyarakat']",14579,populer
331,"['sri', 'mulyani', 'ledak', 'covid', 'indonesia', 'india']",14729,populer
332,"['taat', 'prokes', 'covid', 'bri', 'kenal', 'reservasi', 'online', 'cair', 'bpum']",3536,populer
333,"['kota', 'malang', 'bentuk', 'satgas', 'trauma', 'healing', 'covid']",6357,populer
334,"['wali', 'kota', 'malang', 'sunat', 'tunjang', 'asn', 'tangan', 'covid']",11196,populer
335,"['tim', 'awas', 'giat', 'kurban', 'hadir', 'lindung', 'warga', 'covid']",4238,populer
336,"['update', 'situasi', 'kini', 'pandemi', 'covid', 'negara']",2789,populer
337,"['ruang', 'isolasi', 'covid', 'rs', 'malang', 'dominasi', 'pasien', 'daerah']",9780,populer
338,"['wali', 'kota', 'malang', 'bantah', 'telantar', 'jenazah', 'covid']",11864,populer
339,"['rata', 'pemkot', 'malang', 'siap', 'jalur', 'vaksinasi', 'covid']",14947,populer
340,"['karantina', 'mandiri', 'minhyuk', 'btob', 'positif', 'covid']",11936,populer
341,"['gugur', 'covid', 'ahli', 'waris', 'serta', 'bpjamsostek', 'terima', 'santun']",10256,populer
342,"['bantu', 'pasien', 'covid', 'alumni', 'ub', 'malang', 'aplikasi', 'isoman']",12189,populer
343,"['tingkat', 'sembuh', 'pasien', 'covid', 'kota', 'malang', 'rangkak']",5775,populer
344,"['sakit', 'kepala', 'masuk', 'daftar', 'gejala', 'covid', 'varian', 'delta']",11402,populer
345,"['hari', 'covid', 'ri', 'tembus', 'ribu', 'mati', 'jatim', 'tinggi']",1235,populer
346,"['camat', 'wagir', 'malang', 'siap', 'bed', 'posko', 'isoman', 'covid']",6207,populer
347,"['mati', 'covid', 'malang', 'produksi', 'peti', 'jenazah', 'lipat']",11116,populer
348,"['cek', 'fakta', 'orang', 'vaksin', 'covid', 'pancar', 'sinar', 'elektromagnetik']",6181,populer
349,"['warga', 'antusias', 'vaksin', 'covid', 'lanal', 'malang', 'kuota']",3982,populer
350,"['tangan', 'pasien', 'covid', 'tinggal', 'isoman', 'malang', 'lambat']",13711,populer
351,"['pemulasaraan', 'jenazah', 'covid', 'malang', 'overload']",10055,populer
352,"['longgar', 'makan', 'covid', 'singapura', 'langsung', 'tingkat']",10384,populer
353,"['info', 'vaksinasi', 'covid', 'kota', 'batu', 'check']",12647,populer
354,"['usaha', 'karangploso', 'malang', 'gratis', 'oksigen', 'pasien', 'covid']",13619,populer
355,"['vaksinasi', 'rawan', 'muncul', 'klaster', 'covid', 'saran', 'idi', 'malang']",10034,populer
356,"['bantu', 'tangan', 'pandemi', 'covid', 'bri', 'salur', 'fasilitas', 'tunjang', 'rs']",676,populer
357,"['covid', 'stok', 'tabung', 'oksigen', 'kabupaten', 'malang', 'aman']",1337,populer
358,"['catat', 'beda', 'papar', 'covid', 'flu']",13313,populer
359,"['palak', 'pikul', 'jenazah', 'rp', 'juta', 'keluarga', 'korban', 'covid', 'lapor', 'polisi']",11852,populer
360,"['airlangga', 'vaksinasi', 'massal', 'klaster', 'covid']",4634,populer
361,"['kemanamana', 'sherina', 'positif', 'papar', 'covid']",3682,populer
362,"['sindikat', 'buru', 'cuan', 'lipat', 'obat', 'covid', 'bongkar', 'polisi']",12128,populer
363,"['rs', 'rujuk', 'covid', 'kota', 'batu', 'penuh', 'pemdes', 'shelter', 'mandiri']",10756,populer
364,"['alert', 'igd', 'incovid', 'kota', 'malang', 'overcapacity', 'persen']",831,populer
365,"['desak', 'pemkab', 'malang', 'fasilitas', 'layan', 'pasien', 'covid']",13661,populer
366,"['bri', 'salur', 'tidur', 'tangan', 'covid']",4682,populer
367,"['covid', 'gila', 'rasio', 'vaksinasi', 'kabupaten', 'malang', 'minimal']",14005,populer
368,"['nakes', 'kabupaten', 'malang', 'papar', 'covid']",8347,populer
369,"['klaster', 'atrbpn', 'kota', 'malang', 'karyawan', 'positif', 'covid']",6585,populer
370,"['pecah', 'rekor', 'hari', 'pasien', 'tinggal', 'covid']",10664,populer
371,"['antri', 'pasien', 'pemkot', 'malang', 'rs', 'rujuk', 'covid']",7565,populer
372,"['genting', 'obat', 'terapi', 'covid', 'langka', 'harga', 'oksigen', 'lambung']",11791,populer
373,"['lonjak', 'covid', 'kabupaten', 'malang', 'buka', 'opsi', 'sekolah', 'safe', 'house']",14487,populer
374,"['panic', 'buying', 'obat', 'terapi', 'covid', 'malang', 'langka']",3996,populer
375,"['bor', 'penuh', 'pemkot', 'batu', 'buka', 'wacana', 'hotel', 'safe', 'house', 'covid']",3060,populer
376,"['pecah', 'rekor', 'hari', 'orang', 'tinggal', 'covid', 'malang']",4700,populer
377,"['obat', 'antivirus', 'terapi', 'covid', 'langka', 'kota', 'batu']",7665,populer
378,"['covid', 'gila', 'warga', 'malang', 'enggan', 'belanja', 'pasar']",11642,populer
379,"['pemkot', 'optimis', 'herd', 'immunity', 'covid', 'kota', 'malang', 'capai', 'juli']",2945,populer
380,"['rawan', 'papar', 'covid', 'puluh', 'supeltas', 'malang', 'vaksinasi']",10794,populer
381,"['angka', 'mati', 'covid', 'rowotrate', 'malang', 'orang']",13814,populer
382,"['stasiun', 'kota', 'malang', 'layan', 'vaksinasi', 'covid', 'syarat']",9943,populer
383,"['angka', 'mati', 'covid', 'stok', 'plasma', 'konvalesen', 'malang', 'kosong']",14363,populer
384,"['edukasi', 'bahaya', 'covid', 'polresta', 'malang', 'kota', 'pocong']",14540,populer
385,"['cegah', 'klaster', 'covid', 'kh', 'marzuqi', 'mustamar', 'ponpes', 'ketat', 'prokes']",5112,populer
386,"['kenal', 'varian', 'covid', 'lambda', 'bahaya']",8276,populer
387,"['jane', 'shalimar', 'tinggal', 'pagi', 'makam', 'populer', 'covid']",3976,populer
388,"['kontak', 'pasien', 'covid', 'song', 'joong', 'ki', 'tunda', 'syuting', 'bogota']",1946,populer
389,"['covid', 'lonjak', 'tabung', 'oksigen', 'malang', 'langka']",5285,populer
390,"['angka', 'mati', 'pasien', 'covid', 'kabupaten', 'malang', 'drastis']",9445,populer
391,"['rachmawati', 'soekarnoputri', 'konfirmasi', 'tinggal', 'covid']",14097,populer
392,"['klaster', 'keluarga', 'muncul', 'wagir', 'malang', 'warga', 'positif', 'covid']",5330,populer
393,"['warga', 'papar', 'covid', 'sama', 'malang', 'lockdown']",11470,populer
394,"['deteksi', 'pemkot', 'malang', 'waswas', 'covid', 'varian', 'delta']",5684,populer
395,"['tangan', 'covid', 'prioritas', 'polresta', 'malang', 'kota']",7598,populer
396,"['ppkm', 'darurat', 'pemkab', 'malang', 'sosialisasi', 'darurat', 'covid']",12334,populer
397,"['positif', 'covid', 'warga', 'rowotrate', 'malang', 'tinggal']",6570,populer
398,"['nakes', 'malang', 'raya', 'papar', 'covid']",9236,populer
399,"['klaster', 'covid', 'ponpes', 'ldii', 'kota', 'malang', 'luas']",1504,populer
400,"['pemkot', 'malang', 'siap', 'alternatif', 'lahan', 'makam', 'jenazah', 'covid']",6541,populer
401,"['tenda', 'darurat', 'covid', 'bantu', 'mensos', 'ri', 'malang']",1989,populer
402,"['covid', 'malang', 'gila', 'rusunawa', 'ub', 'safe', 'house']",4064,populer
403,"['klaster', 'hajat', 'warga', 'sumbermanjing', 'wetan', 'malang', 'positif', 'covid']",14698,populer
404,"['bor', 'rs', 'covid', 'capai', 'persen', 'mensos', 'kirim', 'tenda', 'darurat', 'malang']",10708,populer
405,"['breaking', 'news', 'covid', 'gila', 'liga', 'liga', 'tunda']",1278,populer
406,"['tren', 'covid', 'lonjak', 'polinema', 'tetap', 'sistem', 'kuliah', 'hybrid']",9245,populer
407,"['lembur', 'pagi', 'tim', 'rawan', 'malang', 'makam', 'korban', 'covid']",10308,populer
408,"['dana', 'covid', 'kampanye', 'pilkada', 'bupati', 'papua', 'sangka']",967,populer
409,"['papar', 'covid', 'kapolsek', 'klojen', 'tinggal', 'dunia']",7038,populer
410,"['buka', 'safe', 'house', 'kawi', 'rawat', 'pasien', 'covid']",1676,populer
411,"['lab', 'pada', 'covid', 'varian', 'malang', 'sulit', 'deteksi']",12045,populer
412,"['nakes', 'papar', 'covid', 'kota', 'batu', 'orang']",2904,populer
413,"['rssa', 'malang', 'overload', 'bed', 'pasien', 'covid']",6338,populer
414,"['tujuh', 'anggota', 'psc', 'kota', 'malang', 'papar', 'covid']",6781,populer
415,"['klaim', 'biaya', 'awat', 'pasien', 'covid', 'tembus', 'rp', 'triliun']",1514,populer
416,"['video', 'bwps', 'overload', 'unggah', 'tretan', 'muslim', 'satgas', 'covid']",8449,populer
417,"['airlangga', 'hartarto', 'kader', 'golkar', 'tanggulang', 'covid']",2539,populer
418,"['hindar', 'tular', 'covid', 'rossa', 'jauh', 'kerumun', 'arisan']",1681,populer
419,"['warga', 'sisir', 'batu', 'positif', 'covid', 'masuk', 'zona', 'kuning']",11533,populer
420,"['waspada', 'igd', 'rs', 'rujuk', 'covid', 'kota', 'malang', 'penuh']",6522,populer
421,"['nakes', 'positif', 'covid', 'puskesmas', 'pakisaji', 'malang', 'lockdown']",12090,populer
422,"['miris', 'balita', 'kota', 'malang', 'papar', 'covid']",3864,populer
423,"['anak', 'jakarta', 'papar', 'covid']",2808,populer
424,"['pecah', 'rekor', 'pasien', 'covid', 'kota', 'malang', 'makam']",8242,populer
425,"['warga', 'kota', 'malang', 'tinggal', 'covid']",9372,populer
426,"['klaster', 'dinoyo', 'malang', 'orang', 'positif', 'covid']",5958,populer
427,"['juni', 'anak', 'kota', 'malang', 'infeksi', 'covid']",2281,populer
428,"['viral', 'jenazah', 'covid', 'lantar', 'jakut', 'jelas', 'polisi']",7634,populer
429,"['covid', 'varian', 'delta', 'deteksi', 'malang']",4195,populer
430,"['cegah', 'covid', 'varian', 'delta', 'india', 'saran', 'ahli']",2131,populer
431,"['miris', 'balita', 'anak', 'jakarta', 'papar', 'covid']",13907,populer
432,"['klaster', 'minimarket', 'wagir', 'owner', 'karyawan', 'positif', 'covid']",3367,populer
433,"['papar', 'covid', 'vokalis', 'steven', 'coconut', 'treez', 'tinggal', 'dunia']",14964,populer
434,"['menkeu', 'dana', 'desa', 'vaksinasi', 'covid']",5865,populer
435,"['mahasiswa', 'surabaya', 'bobol', 'bantu', 'covid', 'warga', 'as']",11313,populer
436,"['orang', 'positif', 'covid', 'jaksa', 'agung', 'suprapto', 'malang', 'lockdown']",8160,populer
437,"['kpcpen', 'respon', 'cepat', 'kondisi', 'tingkat', 'covid']",14953,populer
438,"['tekan', 'covid', 'tumpang', 'terminal', 'batu', 'diswab', 'acak']",11219,populer
439,"['masuk', 'program', 'buher', 'janji', 'satset', 'tangan', 'covid', 'kota', 'malang']",8357,populer
440,"['batal', 'beli', 'vaksin', 'dana', 'covid', 'kota', 'malang', 'sisa']",3503,populer
441,"['anggota', 'dpr', 'ri', 'infeksi', 'covid']",4295,populer
442,"['sumber', 'pangan', 'alami', 'saran', 'menu', 'khusus', 'pasien', 'covid']",10388,populer
443,"['heran', 'kotor', 'anjing', 'bau', 'perempuan', 'nyadar', 'kena', 'covid']",6239,populer
444,"['pria', 'poligami', 'istri', 'tinggal', 'covid']",13953,populer
445,"['temu', 'tokoh', 'agama', 'madura', 'mahfud', 'md', 'warga', 'percaya', 'covid']",4310,populer
446,"['waspada', 'mutasi', 'covid', 'varian', 'india', 'kenal', 'gejala', 'khas']",9579,populer
447,"['rs', 'darurat', 'wisma', 'atlet', 'mayor', 'kewalahan', 'tangan', 'pasien', 'covid']",7885,populer
448,"['hai', 'sintas', 'covid', 'kota', 'malang', 'butuh', 'donor', 'plasma', 'konvalesen']",13908,populer
449,"['warga', 'jatim', 'positif', 'covid', 'varian', 'india', 'kota']",7134,populer
450,"['covid', 'malang', 'pasien', 'antre', 'ventilator']",5760,populer
451,"['puluh', 'karyawan', 'radar', 'malang', 'jalan', 'vaksinasi', 'covid']",13083,populer
452,"['antisipasi', 'ledak', 'covid', 'bnpb', 'cek', 'rs', 'lapang', 'malang']",2309,populer
453,"['sembilan', 'daerah', 'indonesia', 'status', 'darurat', 'covid']",3279,populer
454,"['varian', 'covid', 'masuk', 'kabupaten', 'malang', 'dinkes']",4833,populer
455,"['rekomendasi', 'makan', 'jaga', 'imun', 'tubuh', 'cocok', 'cegah', 'covid']",7550,populer
456,"['huni', 'rs', 'rujuk', 'covid', 'kota', 'malang', 'persen']",1156,populer
457,"['ketua', 'aptisi', 'beber', 'strategi', 'pts', 'hadap', 'pandemi', 'covid']",10201,populer
458,"['kaca', 'dampak', 'pandemi', 'covid']",1377,populer
459,"['covid', 'madura', 'lejit', 'jembatan', 'suramadu', 'ketat']",13125,populer
460,"['covid', 'kota', 'malang', 'pasien', 'nginep', 'rs', 'lapang']",4220,populer
461,"['klaster', 'covid', 'kian', 'marak', 'pemkot', 'malang', 'rapat', 'baris']",6845,populer
462,"['kota', 'malang', 'panen', 'covid', 'pascalebaran']",6424,populer
463,"['covid', 'kota', 'malang', 'kapasitas', 'bed', 'klaim', 'aman']",3286,populer
464,"['tujuh', 'orang', 'rampal', 'celaket', 'malang', 'positif', 'covid']",8185,populer
465,"['klaster', 'covid', 'lowokdoro', 'camat', 'sukun', 'malang', 'instruksi', 'swab', 'pcr']",4127,populer
466,"['delapan', 'orang', 'positif', 'covid', 'lowokdoro', 'malang', 'disinfektan']",6980,populer
467,"['anak', 'kim', 'kardashian', 'positif', 'covid']",8033,populer
468,"['delapan', 'warga', 'lowokdoro', 'kota', 'malang', 'positif', 'covid', 'tinggal']",3619,populer
469,"['vietnam', 'gelar', 'milu', 'wabah', 'covid']",7193,populer
470,"['cegah', 'tular', 'gila', 'satgas', 'covid', 'pemda', 'laku']",10301,populer
471,"['ngeri', 'lur', 'pocong', 'korban', 'covid', 'liar', 'kota', 'malang']",2536,populer
472,"['bri', 'apresiasi', 'dedikasi', 'tni', 'ad', 'tangan', 'covid']",6864,populer
473,"['landai', 'rs', 'rujuk', 'covid', 'kota', 'batu', 'siap', 'bed']",5786,populer
474,"['nambah', 'positif', 'covid', 'klaster', 'masjid', 'tlogomas', 'malang']",6406,populer
475,"['sekolah', 'tatap', 'muka', 'kota', 'batu', 'tunggu', 'rekomendasi', 'satgas', 'covid']",3298,populer
476,"['varian', 'mutasi', 'covid', 'masuk', 'jatim', 'warga', 'batu', 'panik']",11905,populer
477,"['covid', 'picu', 'disfungsi', 'ereksi']",5248,populer
478,"['covid', 'cluster', 'masjid', 'tlogomas', 'tambah', 'orang']",7135,populer
479,"['warga', 'papar', 'covid', 'masjid', 'tlogomas', 'malang', 'tutup']",4458,populer
480,"['cek', 'fakta', 'ledak', 'covid', 'jatim']",6773,populer
481,"['urai', 'macet', 'terowongan', 'bangun', 'area', 'sirkuit', 'mandalika']",4482,populer
482,"['netizen', 'teriak', 'aspal', 'mandalika', 'rusak', 'pakai', 'drift', 'balap', 'motogp']",12407,populer
483,"['balap', 'motogp', 'dukung', 'balap', 'lokal', 'sirkuit', 'mandalika', 'aspal', 'bagus']",9973,populer
484,"['ikut', 'mandalika', 'track', 'day', 'weekend', 'kemarin', 'drifter', 'senang', 'main']",6176,populer
485,"['motogp', 'finlandia', 'batal', 'netizen', 'indonesia', 'yuk', 'gelar', 'mandalika']",4879,populer
486,"['banding', 'sirkuit', 'formula', 'jakarta', 'sirkuit', 'motogp', 'mandalika']",6652,populer
487,"['rem', 'blong', 'truk', 'angkut', 'pasir', 'mandalika', 'tabrak', 'tiang', 'listrik']",1269,populer
488,"['kawan', 'anjing', 'liar', 'monyet', 'kerap', 'datang', 'sirkuit', 'mandalika']",9253,populer
489,"['dampak', 'eru', 'bukit', 'mandalika', 'satwa', 'liar', 'turun', 'hotel']",13141,populer
490,"['satwa', 'turun', 'hotel', 'akibat', 'eru', 'bukit', 'sirkuit', 'mandalika']",1305,populer
491,"['pacu', 'pariwisata', 'lokal', 'bangkit', 'goto', 'partisipasi', 'mandalika', 'gp', 'series']",876,populer
492,"['nonton', 'ajang', 'gengsi', 'motogp', 'mandalika', 'hemat', 'mudah', 'brimo']",11170,populer
493,"['pacu', 'pariwisata', 'nasional', 'bri', 'promo', 'world', 'superbike', 'mandalika']",6117,populer
494,"['tahap', 'kek', 'mandalika', 'serap', 'ribu', 'kerja']",9820,populer
495,"['november', 'sirkuit', 'mandalika', 'tuan', 'rumah', 'wsbk']",3868,populer
496,"['main', 'lokal', 'potensi', 'tembus', 'lineup', 'arema', 'fc']",14871,populer
497,"['arema', 'fc', 'sepakat', 'kickoff', 'liga', 'juli']",4163,populer
498,"['legiun', 'asing', 'arema', 'fc', 'sabar', 'jumpa', 'aremania', 'stadion', 'kanjuruhan']",10550,populer
499,"['musim', 'arema', 'fc', 'optimistis', 'jual', 'jersey', 'tembus', 'ribu']",9656,populer
500,"['buru', 'arema', 'fc', 'ketemu', 'striker', 'asing', 'pas']",5875,populer
501,"['main', 'anyar', 'arema', 'fc', 'peluang', 'ukir', 'sejarah']",10616,populer
502,"['stadion', 'gajayana', 'venue', 'launching', 'arema', 'fc']",9958,populer
503,"['cerita', 'putar', 'balik', 'nomor', 'punggung', 'main', 'arema', 'fc']",5677,populer
504,"['kontrak', 'panjang', 'main', 'muda', 'arema', 'fc', 'pantang', 'patah', 'arang']",9656,populer
505,"['arema', 'fc', 'buru', 'striker', 'asing']",2418,populer
506,"['gabung', 'arema', 'fc', 'ilham', 'udin', 'andal', 'chemistry', 'evan', 'mas']",8882,populer
507,"['tujuh', 'main', 'arema', 'fc', 'hengkang']",9619,populer
508,"['gilang', 'siap', 'sayembara', 'aremania']",826,populer
509,"['tujuh', 'main', 'jual', 'jersey', 'arema', 'fc', 'drastis']",4900,populer
510,"['arema', 'fc', 'kenal', 'tujuh', 'penggawa', 'susul', 'main']",2920,populer
511,"['gerbong', 'mantan', 'eks', 'timnas', 'kabar', 'rapat', 'arema', 'fc']",8209,populer
512,"['presiden', 'arema', 'fc', 'tim', 'komplet']",11833,populer
513,"['cerita', 'clbk', 'arema', 'fc', 'main', 'lanjut']",1149,populer
514,"['manajemen', 'arema', 'fc', 'tancap', 'gas', 'pagar', 'main', 'inti']",14130,populer
